LOCATION_ID,SAMPLE_DATE,ANALYTICAL_METHOD,PARAMETER_NAME,PARAMETER_CODE,ANALYSIS_TYPE_CODE,SAMPLE_PURPOSE,FIELD_PREPARATION_CODE,DETECT_FLAG,REPORT_RESULT,REPORT_METHOD_DETECTION_LIMIT,REPORT_DETECTION_LIMIT,,,REPORT_UNITS,DILUTION_FACTOR,SAMPLE_TYPE,LAB_QUALIFIER,VALIDATION_QUALIFIER,VALIDATION_REASON_CODES,BEST_VALUE_FLAG,LAB_ID,FIELD_SAMPLE_ID,SAMPLE_USAGE_CODE,SAMPLING_PLAN_NAME,CHAIN_OF_CUSTODY_NO,SAMPLE_TIME,,,,
R-43 S1,03/09/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-11714,INV,Sandia Watershed Sampling,12-1075,12:21,,,,R-43 S140977Magnesium4CASA-12-1171412:21
R-43 S1,05/22/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.85,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-14063,INV,Sandia (Chromium Monitoring) Q3 Watershed Sampling,12-1315,13:03,,,,R-43 S141051Magnesium3.85CASA-12-1406313:03
R-43 S1,08/14/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.11,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-21648,INV,Sandia (Chromium Monitoring) Q4 Watershed Sampling,12-1496,13:13,,,,R-43 S141135Magnesium4.11CASA-12-2164813:13
R-43 S1,11/07/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.07,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-24221,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_SANDIA,2013-286,14:44,,,,R-43 S141220Magnesium4.07CASA-13-2422114:44
R-43 S1,02/06/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.88,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-28362,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q2 Watershed Sampling_SANDIA,2013-516,12:42,,,,R-43 S141311Magnesium3.88CASA-13-2836212:42
R-43 S1,05/15/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.98,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-30554,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_SANDIA,2013-856,12:56,,,,R-43 S141409Magnesium3.98CASA-13-3055412:56
R-43 S1,07/16/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.91,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-36993,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q4 Watershed Sampling_SANDIA,2013-1172,12:37,,,,R-43 S141471Magnesium3.91CASA-13-3699312:37
R-43 S1,11/19/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.79,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-45716,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_SANDIA,2014-2514,13:06,,,,R-43 S141597Magnesium3.79CASA-14-4571613:06
R-43 S1,01/21/2014,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.78,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-49696,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q2 Watershed Sampling_Sandia,2014-2795,12:20,,,,R-43 S141660Magnesium3.78CASA-14-4969612:20
R-43 S1,04/30/2014,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.62,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-75536,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Sandia,2014-3328,14:55,,,,R-43 S141759Magnesium3.62CASA-14-7553614:55
R-43 S1,11/21/2014,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.18,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-90261,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Sandia,2015-415,11:28,,,,R-43 S141964Magnesium4.18CASA-15-9026111:28
R-43 S1,03/02/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.08,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-92522,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q2 Watershed Sampling_Sandia,2015-847,12:44,,,,R-43 S142065Magnesium4.08CASA-15-9252212:44
R-43 S1,05/15/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.23,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-95831,INV,Mortandad/Sandia (Chromium and General Surv.) MY2015 Q3 Watershed Sampling_Sandia,2015-1215,12:20,,,,R-43 S142139Magnesium4.23CASA-15-9583112:20
R-43 S1,08/19/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.36,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-102653,INV,Mortandad/Sandia (Chromium and General Surveillance) MY2015 Q4 Watershed Sampling_Sandia,2015-2207,13:36,,,,R-43 S142235Magnesium4.36CASA-15-10265313:36
R-43 S1,11/18/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.16,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-106257,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Sandia Canyon,2016-375,13:17,,,,R-43 S142326Magnesium4.16CASA-16-10625713:17
R-43 S1,02/16/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.33,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-110067,INV,Mortandad/Sandia Q2 MY2016_Sandia,2016-753,13:11,,,,R-43 S142416Magnesium4.33CASA-16-11006713:11
R-43 S1,05/12/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.29,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-115492,INV,Mortandad/Sandia Q3 MY2016_Sandia,2016-1211,12:51,,,,R-43 S142502Magnesium4.29CASA-16-11549212:51
R-43 S1,08/02/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.3,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-124346,INV,Mortandad/Sandia (Cr and Gen Surv) MY2016 Q4 Watershed Sampling_Sandia,2016-1874,13:49,,,,R-43 S142584Magnesium4.3CASA-16-12434613:49
R-43 S1,11/14/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.18,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-17-127294,INV,Mort/Sandia_Sand MY2017 Q1,2017-454,12:51,,,,R-43 S142688Magnesium4.18CASA-17-12729412:51
R-43 S1,02/13/2017,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.68,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-17-129340,INV,Mortandad/Sandia (Cr Inv) MY2017 Q2,2017-1011,13:48,,,,R-43 S142779Magnesium4.68CASA-17-12934013:48
R-43 S2,11/10/2008,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.87,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-09-1026,INV,R-43 Sampling,09-261,09:13,,,,R-43 S239762Magnesium4.87CASA-09-102609:13
R-43 S2,06/18/2009,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.39,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-10509,INV,R-43 Characterization Sample,09-2408,14:30,,,,R-43 S239982Magnesium3.39CAMO-09-1050914:30
R-43 S2,08/18/2009,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.08,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-09-10401,INV,"Sandia Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2939,12:40,,,,R-43 S240043Magnesium3.08CASA-09-1040112:40
R-43 S2,11/19/2009,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.94,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-3860,INV,"Sandia Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-636,11:20,,,,R-43 S240136Magnesium3.94CASA-10-386011:20
R-43 S2,02/02/2010,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.87,0.85,3,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CASA-10-9488,INV,"Sandia Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1597,16:10,,,,R-43 S240211Magnesium4.87CASA-10-948816:10
R-43 S2,05/10/2010,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.45,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-16798,INV,"Sandia Watershed Sampling Q4, May 2010, IFWGMP 2009",10-3108,11:55,,,,R-43 S240308Magnesium4.45CASA-10-1679811:55
R-43 S2,07/15/2010,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.39,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-22710,INV,"Sandia Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3717,13:45,,,,R-43 S240374Magnesium4.39CASA-10-2271013:45
R-43 S2,11/16/2010,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.47,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-1381,INV,"Sandia Watershed Sampling Q2, November 2010, IFWGMP 2010",11-551,10:10,,,,R-43 S240498Magnesium4.47CASA-11-138110:10
R-43 S2,02/22/2011,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.18,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-4569,INV,"Sandia Watershed Sampling Q3, Feb. 2011, 2010 Interim Plan",11-1423,12:12,,,,R-43 S240596Magnesium4.18CASA-11-456912:12
R-43 S2,05/18/2011,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.5,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-10821,INV,"Sandia Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2459,15:12,,,,R-43 S240681Magnesium4.5CASA-11-1082115:12
R-43 S2,08/16/2011,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.59,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-24786,INV,"Sandia Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3244,11:17,,,,R-43 S240771Magnesium4.59CASA-11-2478611:17
R-43 S2,11/15/2011,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.39,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-1395,INV,"Sandia Watershed Sampling Q1, November 2011, Interim Plan 2011",12-346,11:30,,,,R-43 S240862Magnesium4.39CASA-12-139511:30
R-43 S2,03/12/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.42,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-11715,INV,Sandia Watershed Sampling,12-1076,11:26,,,,R-43 S240980Magnesium4.42CASA-12-1171511:26
R-43 S2,05/22/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.43,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-14064,INV,Sandia (Chromium Monitoring) Q3 Watershed Sampling,12-1315,15:00,,,,R-43 S241051Magnesium4.43CASA-12-1406415:00
R-43 S2,08/13/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.68,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-21649,INV,Sandia (Chromium Monitoring) Q4 Watershed Sampling,12-1495,12:06,,,,R-43 S241134Magnesium4.68CASA-12-2164912:06
R-43 S2,11/07/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.92,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-24222,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_SANDIA,2013-286,14:36,,,,R-43 S241220Magnesium4.92CASA-13-2422214:36
R-43 S2,02/07/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.76,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-28363,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q2 Watershed Sampling_SANDIA,2013-518,12:27,,,,R-43 S241312Magnesium4.76CASA-13-2836312:27
R-43 S2,05/14/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.79,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-30555,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_SANDIA,2013-847,11:16,,,,R-43 S241408Magnesium4.79CASA-13-3055511:16
R-43 S2,07/18/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.79,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-36994,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q4 Watershed Sampling_SANDIA,2013-1238,11:17,,,,R-43 S241473Magnesium4.79CASA-13-3699411:17
R-43 S2,11/19/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.65,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-45717,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_SANDIA,2014-2514,15:03,,,,R-43 S241597Magnesium4.65CASA-14-4571715:03
R-43 S2,01/21/2014,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.76,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-49697,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q2 Watershed Sampling_Sandia,2014-2795,14:11,,,,R-43 S241660Magnesium4.76CASA-14-4969714:11
R-43 S2,04/30/2014,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.37,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-75537,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Sandia,2014-3328,11:26,,,,R-43 S241759Magnesium4.37CASA-14-7553711:26
R-43 S2,11/21/2014,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.48,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-90262,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Sandia,2015-415,13:57,,,,R-43 S241964Magnesium4.48CASA-15-9026213:57
R-43 S2,03/02/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.64,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-92523,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q2 Watershed Sampling_Sandia,2015-847,14:13,,,,R-43 S242065Magnesium4.64CASA-15-9252314:13
R-43 S2,05/19/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.58,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-95832,INV,Mortandad/Sandia (Chromium and General Surv.) MY2015 Q3 Watershed Sampling_Sandia,2015-1227,12:43,,,,R-43 S242143Magnesium4.58CASA-15-9583212:43
R-43 S2,08/18/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.52,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-102654,INV,Mortandad/Sandia (Chromium and General Surveillance) MY2015 Q4 Watershed Sampling_Sandia,2015-2191,10:38,,,,R-43 S242234Magnesium4.52CASA-15-10265410:38
R-43 S2,11/18/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.49,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-106258,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Sandia Canyon,2016-375,15:03,,,,R-43 S242326Magnesium4.49CASA-16-10625815:03
R-43 S2,02/16/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.79,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-110068,INV,Mortandad/Sandia Q2 MY2016_Sandia,2016-753,15:05,,,,R-43 S242416Magnesium4.79CASA-16-11006815:05
R-43 S2,05/12/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.61,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-115493,INV,Mortandad/Sandia Q3 MY2016_Sandia,2016-1211,14:45,,,,R-43 S242502Magnesium4.61CASA-16-11549314:45
R-43 S2,08/02/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.53,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-124347,INV,Mortandad/Sandia (Cr and Gen Surv) MY2016 Q4 Watershed Sampling_Sandia,2016-1874,15:36,,,,R-43 S242584Magnesium4.53CASA-16-12434715:36
R-43 S2,11/14/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.67,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-17-127295,INV,Mort/Sandia_Sand MY2017 Q1,2017-454,14:26,,,,R-43 S242688Magnesium4.67CASA-17-12729514:26
R-43 S2,02/13/2017,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,4.91,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-17-129329,INV,Mortandad/Sandia (Cr Inv) MY2017 Q2,2017-1011,15:35,,,,R-43 S242779Magnesium4.91CASA-17-12932915:35
R-44 S1,02/17/2009,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.56,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-4438,INV,R-44 & R-45 Characterization Sampling,09-913,06:45,,,,R-44 S139861Magnesium3.56CAMO-09-443806:45
R-44 S1,07/14/2009,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.46,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-11388,INV,R-44 & R-45 Characterization Sampling with Baski System,09-2647,15:24,,,,R-44 S140008Magnesium3.46CAMO-09-1138815:24
R-44 S1,08/17/2009,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.7,0.085,0.3,,,mg/L,1,WG,,J,I4a,Y,GELC,CAMO-09-9919,INV,"Mortandad Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2916,12:35,,,,R-44 S140042Magnesium3.7CAMO-09-991912:35
R-44 S1,11/13/2009,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.5,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-3224,INV,"Mortandad Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-515,13:15,,,,R-44 S140130Magnesium3.5CAMO-10-322413:15
R-44 S1,02/10/2010,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.32,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-9372,INV,"Mortandad Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1802,11:55,,,,R-44 S140219Magnesium3.32CAMO-10-937211:55
R-44 S1,05/04/2010,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.34,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-16841,INV,"Mortandad Watershed Sampling Q4, May 2010, IFWGMP 2009",10-3024,12:45,,,,R-44 S140302Magnesium3.34CAMO-10-1684112:45
R-44 S1,07/14/2010,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.39,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-22864,INV,"Mortandad Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3703,10:22,,,,R-44 S140373Magnesium3.39CAMO-10-2286410:22
R-44 S1,11/18/2010,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.69,0.085,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-1275,INV,"Mortandad Watershed Sampling Q2, November 2010, IFWGMP 2010",11-600,12:20,,,,R-44 S140500Magnesium3.69CAMO-11-127512:20
R-44 S1,02/25/2011,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.51,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-4602,INV,"Mortandad Watershed Sampling Q3, Feb. 2011, 2010 Interim Plan",11-1454,12:16,,,,R-44 S140599Magnesium3.51CAMO-11-460212:16
R-44 S1,05/19/2011,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.59,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-10707,INV,"Mortandad Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2471,13:45,,,,R-44 S140682Magnesium3.59CAMO-11-1070713:45
R-44 S1,08/05/2011,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.44,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-24646,INV,"Mortandad Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3066,12:46,,,,R-44 S140760Magnesium3.44CAMO-11-2464612:46
R-44 S1,11/17/2011,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,4.18,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-12-1498,INV,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-378,10:34,,,,R-44 S140864Magnesium4.18CAMO-12-149810:34
R-44 S1,05/24/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.49,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-12-14025,INV,Mortandad (Chromium Monitoring) Q3 Watershed Sampling,12-1321,12:49,,,,R-44 S141053Magnesium3.49CAMO-12-1402512:49
R-44 S1,11/12/2012,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.91,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-13-24262,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_MORTANDAD,2013-307,10:58,,,,R-44 S141225Magnesium3.91CAMO-13-2426210:58
R-44 S1,05/09/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.7,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-13-30594,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_MORTANDAD,2013-830,11:24,,,,R-44 S141403Magnesium3.7CAMO-13-3059411:24
R-44 S1,11/06/2013,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.44,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-14-45766,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_MORTANDAD,2014-2411,13:50,,,,R-44 S141584Magnesium3.44CAMO-14-4576613:50
R-44 S1,01/13/2014,SW-846:6010B,Magnesium,Mg,INIT,REG,F,Y,3.52,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-14-49677,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q2 Watershed Sampling_Mortandad,2014-2765,12:41,,,,R-44 S141652Magnesium3.52CAMO-14-4967712:41
R-44 S1,05/13/2014,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.37,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-14-75515,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Mortandad,2014-3388,11:14,,,,R-44 S141772Magnesium3.37CAMO-14-7551511:14
R-44 S1,07/10/2014,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.62,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-14-84010,INV,Mortandad (Chromium Investigation) MY2014 Q4 Watershed Sampling,2014-3747,12:02,,,,R-44 S141830Magnesium3.62CAMO-14-8401012:02
R-44 S1,11/05/2014,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.53,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-90233,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Mortandad,2015-238,11:41,,,,R-44 S141948Magnesium3.53CAMO-15-9023311:41
R-44 S1,02/17/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.55,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-92501,INV,Mortandad/Sandia (Chromium Investigation and General Surveillance) MY2015 Q2 Watershed Sampling,2015-797,11:24,,,,R-44 S142052Magnesium3.55CAMO-15-9250111:24
R-44 S1,05/06/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.57,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-95805,INV,"Mortandad/Sandia (Chromium, MDA C and General Surveillance) MY2015 Q3 Watershed Sampling",2015-1167,10:36,,,,R-44 S142130Magnesium3.57CAMO-15-9580510:36
R-44 S1,08/06/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.53,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-102608,INV,Mortandad/Sandia (Chromium and General Surveillance) MY2015 Q4 Watershed Sampling_Mortandad,2015-2084,11:21,,,,R-44 S142222Magnesium3.53CAMO-15-10260811:21
R-44 S1,11/12/2015,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.61,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-106126,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-334,11:31,,,,R-44 S142320Magnesium3.61CAMO-16-10612611:31
R-44 S1,02/09/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.55,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-110042,INV,Mortandad/Sandia Q2 MY2016,2016-714,11:43,,,,R-44 S142409Magnesium3.55CAMO-16-11004211:43
R-44 S1,05/03/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.45,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-115280,INV,Mortandad/Sandia Q3 MY2016,2016-1142,12:55,,,,R-44 S142493Magnesium3.45CAMO-16-11528012:55
R-44 S1,07/26/2016,SW-846:6010C,Magnesium,Mg,INIT,REG,F,Y,3.39,0.11,0.3,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-124296,INV,Mortandad/Sandia (Cr and Gen Surv) MY2016 Q4 Watershed Sampling_Mortandad,2016-1796,13:08,,,,R-44 S142577Magnesium3.39CAMO-16-12429613:08
